left_primary`left_secondary`right_text
San Francisco`United States`44 backers
New York`United States`28 backers
London`United Kingdom`23 backers
Los Angeles`United States`22 backers
San Jose`United States`21 backers
Boston`United States`18 backers
Houston`United States`16 backers
Brooklyn`United States`15 backers
Seattle`United States`13 backers
Chicago`United States`12 backers
United States``1,015 backers
United Kingdom``68 backers
Canada``44 backers
Australia``35 backers
Germany``33 backers
Japan``17 backers
New Zealand``12 backers
France``10 backers
Netherlands``9 backers
Sweden``8 backers
