left_primary`left_secondary`right_text
Los Angeles`United States`160 backers
San Francisco`United States`98 backers
New York`United States`97 backers
Seattle`United States`59 backers
London`United Kingdom`57 backers
Brooklyn`United States`55 backers
Chicago`United States`51 backers
Sydney`Australia`48 backers
Portland`United States`43 backers
Melbourne`Australia`38 backers
United States``2,449 backers
Canada``179 backers
Australia``149 backers
United Kingdom``120 backers
Germany``56 backers
Switzerland``47 backers
France``37 backers
Netherlands``37 backers
Singapore``33 backers
Austria``20 backers
