left_primary`left_secondary`right_text
Atlanta`United States`9 backers
Athens`United States`3 backers
Aiken`United States`2 backers
Charlotte`United States`2 backers
Clinton`United States`2 backers
Columbia`United States`2 backers
Decatur`United States`2 backers
Rock Hill`United States`2 backers
San Francisco`United States`2 backers
Savannah`United States`2 backers
United States``65 backers
Germany``1 backer
Mexico``1 backer
Qatar``1 backer
