left_primary`left_secondary`right_text
Denver`United States`14 backers
Melbourne`Australia`6 backers
San Jose`United States`5 backers
Adelaide`Australia`4 backers
Sydney`Australia`4 backers
Los Angeles`United States`4 backers
Brisbane`Australia`3 backers
San Francisco`United States`3 backers
Montreal`Canada`2 backers
Toronto`Canada`2 backers
United States``163 backers
Australia``19 backers
Canada``10 backers
United Kingdom``10 backers
Netherlands``7 backers
Germany``5 backers
Switzerland``4 backers
Brazil``3 backers
Russia``3 backers
France``2 backers
