left_primary`left_secondary`right_text
London`United Kingdom`61 backers
Seattle`United States`48 backers
New York`United States`37 backers
Los Angeles`United States`35 backers
Singapore`Singapore`32 backers
Chicago`United States`31 backers
Minneapolis`United States`29 backers
Portland`United States`29 backers
San Francisco`United States`29 backers
Toronto`Canada`28 backers
United States``2,155 backers
United Kingdom``237 backers
Canada``206 backers
Australia``86 backers
Germany``61 backers
Spain``36 backers
Netherlands``34 backers
Sweden``33 backers
Singapore``32 backers
Taiwan``21 backers
