left_primary`left_secondary`right_text
New York`United States`83 backers
Brooklyn`United States`69 backers
San Francisco`United States`59 backers
Los Angeles`United States`53 backers
Chicago`United States`36 backers
London`United Kingdom`35 backers
Seattle`United States`33 backers
Austin`United States`23 backers
Melbourne`Australia`22 backers
Toronto`Canada`19 backers
United States``1,351 backers
United Kingdom``111 backers
Canada``105 backers
Australia``72 backers
Germany``35 backers
Netherlands``17 backers
Sweden``14 backers
Singapore``13 backers
France``12 backers
Brazil``9 backers
