left_primary`left_secondary`right_text
New York`United States`54 backers
Brooklyn`United States`28 backers
Portland`United States`10 backers
Los Angeles`United States`9 backers
Chicago`United States`7 backers
San Francisco`United States`7 backers
Seattle`United States`7 backers
Minneapolis`United States`5 backers
Toronto`Canada`4 backers
London`United Kingdom`4 backers
United States``302 backers
Canada``16 backers
United Kingdom``10 backers
Australia``7 backers
Germany``6 backers
Netherlands``4 backers
India``2 backers
Israel``2 backers
Mexico``2 backers
Switzerland``2 backers
