left_primary`left_secondary`right_text
London`United Kingdom`37 backers
Copenhagen`Denmark`30 backers
San Francisco`United States`17 backers
Stockholm`Sweden`11 backers
Sydney`Australia`9 backers
Vienna`Austria`8 backers
Munich`Germany`8 backers
Hong Kong`Hong Kong`6 backers
Los Angeles`United States`6 backers
Toronto`Canada`5 backers
United States``294 backers
United Kingdom``102 backers
Germany``66 backers
Denmark``62 backers
Netherlands``48 backers
Canada``31 backers
Sweden``31 backers
France``30 backers
Australia``22 backers
Japan``21 backers
