left_primary`left_secondary`right_text
Boston`United States`9 backers
Cambridge`United States`7 backers
Denver`United States`4 backers
Los Angeles`United States`4 backers
Seattle`United States`4 backers
Brookline`United States`3 backers
New York`United States`3 backers
Watertown`United States`3 backers
Alexandria`United States`2 backers
Dallas`United States`2 backers
United States``183 backers
Canada``2 backers
