left_primary`left_secondary`right_text
New York`United States`108 backers
Los Angeles`United States`83 backers
Brooklyn`United States`77 backers
San Francisco`United States`44 backers
Chicago`United States`37 backers
Portland`United States`28 backers
London`United Kingdom`25 backers
Seattle`United States`24 backers
Toronto`Canada`22 backers
Atlanta`United States`17 backers
United States``1,303 backers
Canada``86 backers
United Kingdom``78 backers
Australia``46 backers
Germany``14 backers
New Zealand``10 backers
Norway``6 backers
Israel``5 backers
Japan``5 backers
Brazil``4 backers
