left_primary`left_secondary`right_text
Tokyo`Japan`37 backers
London`United Kingdom`18 backers
Singapore`Singapore`17 backers
Sydney`Australia`12 backers
New York`United States`9 backers
Montreal`Canada`8 backers
Paris`France`8 backers
Amsterdam`Netherlands`8 backers
Melbourne`Australia`8 backers
Bangkok`Thailand`8 backers
United States``301 backers
Japan``70 backers
United Kingdom``44 backers
Canada``40 backers
China``32 backers
Australia``30 backers
Netherlands``26 backers
Hong Kong``25 backers
Germany``21 backers
France``19 backers
