left_primary`left_secondary`right_text
Singapore`Singapore`50 backers
London`United Kingdom`35 backers
Sydney`Australia`11 backers
Austin`United States`11 backers
Los Angeles`United States`10 backers
Toronto`Canada`9 backers
Bangalore`India`8 backers
Kowloon`Hong Kong`7 backers
Calgary`Canada`6 backers
Vancouver`Canada`6 backers
United States``411 backers
United Kingdom``112 backers
Germany``64 backers
Canada``52 backers
Singapore``50 backers
Australia``35 backers
Netherlands``27 backers
France``25 backers
India``25 backers
Hong Kong``25 backers
