left_primary`left_secondary`right_text
Paris`France`35 backers
London`United Kingdom`14 backers
Los Angeles`United States`12 backers
Singapore`Singapore`11 backers
Tokyo`Japan`8 backers
San Francisco`United States`8 backers
Sydney`Australia`6 backers
Hong Kong`Hong Kong`4 backers
Houston`United States`4 backers
San Jose`United States`4 backers
United States``229 backers
France``77 backers
United Kingdom``27 backers
Germany``24 backers
Australia``23 backers
Canada``19 backers
Japan``18 backers
Switzerland``15 backers
Brazil``13 backers
Singapore``11 backers
