left_primary`left_secondary`right_text
Brooklyn`United States`57 backers
New York`United States`40 backers
Austin`United States`24 backers
Los Angeles`United States`23 backers
Alexandria`United States`16 backers
Baltimore`United States`16 backers
Philadelphia`United States`10 backers
Washington`United States`7 backers
Atlanta`United States`6 backers
Chicago`United States`6 backers
United States``386 backers
Canada``11 backers
Germany``7 backers
Australia``6 backers
United Kingdom``5 backers
Netherlands``3 backers
Denmark``2 backers
Norway``2 backers
Austria``1 backer
Brazil``1 backer
