left_primary`left_secondary`right_text
London`United Kingdom`100 backers
Singapore`Singapore`47 backers
New York`United States`47 backers
San Francisco`United States`43 backers
Sydney`Australia`36 backers
Tokyo`Japan`36 backers
Los Angeles`United States`34 backers
Melbourne`Australia`33 backers
Berlin`Germany`29 backers
Munich`Germany`23 backers
United States``885 backers
Germany``223 backers
United Kingdom``174 backers
Australia``98 backers
Japan``82 backers
Canada``73 backers
France``58 backers
Netherlands``57 backers
Switzerland``56 backers
Singapore``47 backers
