left_primary`left_secondary`right_text
London`United Kingdom`124 backers
New York`United States`88 backers
Singapore`Singapore`75 backers
San Francisco`United States`64 backers
Los Angeles`United States`63 backers
Melbourne`Australia`58 backers
Sydney`Australia`54 backers
Chicago`United States`51 backers
Toronto`Canada`45 backers
Brooklyn`United States`41 backers
United States``2,029 backers
United Kingdom``331 backers
Canada``214 backers
Australia``182 backers
Germany``117 backers
Singapore``75 backers
Switzerland``63 backers
Japan``59 backers
France``53 backers
Netherlands``51 backers
