left_primary`left_secondary`right_text
New York`United States`101 backers
San Francisco`United States`75 backers
Los Angeles`United States`67 backers
London`United Kingdom`62 backers
Singapore`Singapore`51 backers
Sydney`Australia`49 backers
Chicago`United States`47 backers
Toronto`Canada`37 backers
Seattle`United States`32 backers
Melbourne`Australia`28 backers
United States``2,001 backers
Canada``163 backers
Japan``142 backers
United Kingdom``134 backers
Australia``120 backers
Germany``111 backers
Singapore``51 backers
Netherlands``44 backers
Switzerland``33 backers
Italy``25 backers
