left_primary`left_secondary`right_text
Singapore`Singapore`22 backers
Winchester`United States`11 backers
Washington`United States`8 backers
Calgary`Canada`7 backers
Los Angeles`United States`7 backers
London`United Kingdom`6 backers
Stockholm`Sweden`6 backers
Montreal`Canada`5 backers
Toronto`Canada`5 backers
Tokyo`Japan`5 backers
United States``400 backers
Canada``45 backers
Singapore``22 backers
United Kingdom``22 backers
Australia``16 backers
Germany``9 backers
Sweden``9 backers
Japan``7 backers
France``6 backers
Netherlands``6 backers
