left_primary`left_secondary`right_text
San Francisco`United States`51 backers
New York`United States`46 backers
Chicago`United States`41 backers
Los Angeles`United States`36 backers
Seattle`United States`22 backers
Boston`United States`20 backers
Philadelphia`United States`20 backers
Singapore`Singapore`17 backers
Sydney`Australia`17 backers
London`United Kingdom`13 backers
United States``999 backers
Australia``44 backers
Canada``43 backers
United Kingdom``25 backers
Singapore``17 backers
Germany``16 backers
Norway``12 backers
Sweden``11 backers
Netherlands``8 backers
Italy``7 backers
