left_primary`left_secondary`right_text
Dallas`United States`32 backers
New York`United States`18 backers
Los Angeles`United States`16 backers
London`United Kingdom`15 backers
Singapore`Singapore`15 backers
Plano`United States`13 backers
San Francisco`United States`13 backers
Tel Aviv`Israel`12 backers
San Jose`United States`11 backers
Sydney`Australia`9 backers
United States``632 backers
Canada``41 backers
United Kingdom``40 backers
Australia``33 backers
Israel``24 backers
Germany``19 backers
Netherlands``15 backers
Singapore``15 backers
Japan``12 backers
Brazil``8 backers
