left_primary`left_secondary`right_text
San Francisco`United States`90 backers
Los Angeles`United States`47 backers
New York`United States`37 backers
Portland`United States`15 backers
Seattle`United States`12 backers
London`United Kingdom`11 backers
Chicago`United States`11 backers
Austin`United States`10 backers
Sydney`Australia`9 backers
Washington`United States`9 backers
United States``712 backers
Canada``30 backers
United Kingdom``24 backers
Australia``18 backers
France``8 backers
Germany``5 backers
Norway``5 backers
Mexico``3 backers
Netherlands``3 backers
Singapore``3 backers
