MoneyRaised,AmountPledged,FAQcount,UpdateCount,ofImages,ofVideos,ofDescText,backersMaxRewards,backedProjects,createdProjects,websiteLinked,collaborator,accountVerified,facebookConnected,facebookFriends,countCreator,AmazonPrice,AmazonImagesVideo,AmazonProdDescLength,AmazonInfo,TitleSimScore,prodDescLength,prodDesc_ColemanLiau,noOfRewards,pledgeDescLength,pledge_ColemanLiau,RaisedAndPledgedRatio,followers_count,friends_count,public_list_count,tweets_count,likes_count,negativePercentage,New Backers,Returning Backers,Backers,numberOfRating,rating
17215.0,17000.0,1.0,5.0,4.0,1.0,759.0,0.0,3.0,1.0,1.0,10.0,0.0,1.0,830.0,0.0,13.48,6.0,49.0,5.0,48.0,671.0,8.23,8.0,317.0,7.94,1.01,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,100.0,90.0,45.0,135.0,27.0,1.0
17215.0,17000.0,1.0,5.0,4.0,1.0,759.0,0.0,3.0,1.0,1.0,8.0,0.0,1.0,830.0,0.0,13.98,6.0,373.0,5.0,26.0,671.0,8.23,8.0,317.0,7.94,1.01,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,100.0,90.0,45.0,135.0,11.0,1.0
17215.0,17000.0,1.0,5.0,4.0,1.0,759.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,830.0,0.0,3.99,4.0,2158.0,6.0,34.0,671.0,8.23,8.0,317.0,7.94,1.01,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,100.0,90.0,45.0,135.0,61.0,1.0
6506.0,3500.0,0.0,6.0,0.0,1.0,242.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,5.0,3.96,9.0,6857.0,8.0,18.0,197.0,8.58,6.0,136.0,7.02,1.86,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,28.125,164.0,78.0,242.0,15.0,1.0
21004.0,20000.0,1.0,23.0,22.0,1.0,965.0,19.0,40.0,5.0,5.0,3.0,1.0,1.0,487.0,8.0,7.99,8.0,2679.0,14.0,36.0,834.0,10.73,9.0,296.0,9.17,1.05,1703.0,1471.0,76.0,5815.0,3205.0,14.2857142857,129.0,326.0,455.0,94.0,1.0
39288.0,15000.0,3.0,29.0,12.0,2.0,1418.0,9.0,42.0,3.0,3.0,3.0,1.0,0.0,0.0,45.0,36.95,7.0,2735.0,9.0,46.0,1305.0,9.04,10.0,357.0,10.41,2.62,18665.0,19132.0,119.0,2545.0,3210.0,32.4074074074,71.0,267.0,338.0,9.0,1.0
11185.0,11000.0,0.0,0.0,6.0,1.0,1529.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,19.96,3.0,5430.0,6.0,153.0,1403.0,10.62,12.0,766.0,7.43,1.02,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,0.0,17.0,14.0,31.0,2.0,1.0
661026.0,150000.0,19.0,64.0,18.0,1.0,1808.0,0.0,8.0,4.0,1.0,3.0,1.0,0.0,0.0,34.0,1898.25,7.0,2306.0,8.0,33.0,1520.0,11.84,11.0,362.0,13.45,4.41,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,33.1797235023,388.0,478.0,866.0,45.0,1.0
883460.0,35000.0,18.0,23.0,31.0,1.0,592.0,9.0,9.0,1.0,4.0,10.0,1.0,0.0,0.0,202.0,285.0,7.0,2940.0,9.0,122.0,432.0,10.14,7.0,331.0,8.09,25.24,1672.0,1641.0,53.0,3850.0,1041.0,29.4368600683,124.0,7895.0,8019.0,992.0,1.0
1192793.0,100000.0,13.0,26.0,16.0,1.0,2102.0,0.0,74.0,3.0,4.0,8.0,0.0,0.0,0.0,14.0,6.99,6.0,3528.0,9.0,23.0,2048.0,10.39,24.0,2752.0,11.71,11.93,1145971.0,741.0,11581.0,89651.0,742.0,29.398826979499997,12629.0,12254.0,24883.0,82.0,1.0
1552256.0,30000.0,62.0,21.0,25.0,1.0,2009.0,108.0,7.0,2.0,1.0,8.0,1.0,0.0,0.0,264.0,94.74,6.0,3528.0,12.0,59.0,1717.0,10.68,16.0,672.0,6.95,51.74,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,33.4403669725,4044.0,6116.0,10160.0,66.0,1.0
103640.0,50000.0,2.0,20.0,8.0,1.0,1496.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,716.0,6.0,195.66,6.0,971.0,9.0,27.0,1311.0,12.54,17.0,1100.0,11.73,2.07,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,20.0,321.0,1122.0,1443.0,10.0,1.0
105097.0,100000.0,3.0,20.0,22.0,1.0,1845.0,0.0,29.0,2.0,5.0,5.0,1.0,0.0,0.0,1.0,3.99,8.0,3344.0,14.0,46.0,1681.0,11.02,16.0,567.0,12.84,1.05,24402.0,318.0,1006.0,8664.0,1958.0,23.529411764699997,413.0,1859.0,2272.0,4.0,1.0
296588.0,70000.0,15.0,21.0,27.0,1.0,2146.0,0.0,13.0,1.0,5.0,5.0,1.0,1.0,1305.0,132.0,173.99,7.0,1575.0,14.0,17.0,1673.0,10.97,17.0,969.0,8.35,4.24,9729.0,3183.0,296.0,15879.0,5988.0,31.6733067729,355.0,1902.0,2257.0,33.0,1.0
1522160.0,100000.0,9.0,39.0,27.0,1.0,2536.0,1.0,22.0,2.0,3.0,1.0,1.0,1.0,2330.0,59.0,129.99,9.0,2462.0,9.0,17.0,2271.0,11.37,11.0,635.0,10.84,15.22,21293.0,5257.0,688.0,14774.0,10940.0,31.0850439883,5264.0,8123.0,13387.0,246.0,1.0
41209.0,20000.0,1.0,17.0,9.0,1.0,567.0,4.0,49.0,2.0,3.0,5.0,0.0,1.0,654.0,20.0,34.99,9.0,695.0,12.0,22.0,521.0,11.37,6.0,209.0,8.75,2.06,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,24.657534246599997,347.0,319.0,666.0,240.0,1.0
57791.0,5000.0,5.0,17.0,15.0,1.0,893.0,4.0,15.0,2.0,1.0,3.0,1.0,0.0,0.0,32.0,39.99,7.0,2733.0,7.0,27.0,780.0,12.12,10.0,239.0,7.05,11.56,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,26.3888888889,105.0,907.0,1012.0,92.0,0.0
189066.0,11200.0,1.0,28.0,28.0,1.0,1647.0,187.0,6.0,1.0,4.0,1.0,1.0,1.0,741.0,36.0,23.88,5.0,2492.0,8.0,65.0,1437.0,12.3,17.0,826.0,14.78,16.88,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,28.217821782199998,1725.0,2808.0,4533.0,167.0,1.0
9183.0,7000.0,0.0,42.0,7.0,1.0,1747.0,0.0,284.0,2.0,3.0,3.0,1.0,1.0,1397.0,0.0,129.0,7.0,575.0,8.0,45.0,1527.0,10.9,11.0,560.0,8.52,1.31,1514.0,1166.0,66.0,2546.0,3818.0,25.0,59.0,195.0,254.0,10.0,1.0
106935.0,100000.0,0.0,12.0,10.0,2.0,837.0,2.0,1.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,4.99,9.0,4060.0,10.0,68.0,391.0,9.52,40.0,1776.0,7.88,1.07,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,16.6666666667,278.0,1353.0,1631.0,10.0,0.0
147444.0,100000.0,0.0,25.0,5.0,1.0,574.0,3.0,29.0,1.0,1.0,5.0,0.0,0.0,0.0,44.0,35.36,5.0,3702.0,11.0,28.0,380.0,12.12,10.0,394.0,11.59,1.47,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,33.8095238095,942.0,1374.0,2316.0,1086.0,1.0
759656.0,200000.0,13.0,17.0,30.0,1.0,1601.0,1.0,3.0,1.0,1.0,10.0,1.0,0.0,0.0,101.0,399.99,9.0,3643.0,10.0,0.0,1417.0,8.41,11.0,372.0,6.37,3.8,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,33.6713995943,342.0,1631.0,1973.0,14.0,0.0
41209.0,20000.0,1.0,17.0,9.0,1.0,567.0,4.0,49.0,2.0,3.0,3.0,0.0,1.0,654.0,20.0,69.95,9.0,3825.0,13.0,29.0,521.0,11.37,6.0,209.0,8.75,2.06,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,24.657534246599997,347.0,319.0,666.0,871.0,1.0
46754.0,20000.0,2.0,24.0,18.0,1.0,1069.0,16.0,11.0,1.0,5.0,1.0,1.0,0.0,0.0,16.0,48.0,5.0,5795.0,10.0,19.0,822.0,11.19,12.0,424.0,7.42,2.34,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,29.2682926829,324.0,206.0,530.0,12.0,1.0
39288.0,15000.0,3.0,29.0,12.0,2.0,1418.0,9.0,42.0,3.0,3.0,3.0,1.0,0.0,0.0,45.0,52.31,4.0,3637.0,11.0,43.0,1305.0,9.04,10.0,357.0,10.41,2.62,18665.0,19132.0,119.0,2545.0,3210.0,32.4074074074,71.0,267.0,338.0,47.0,1.0
33923.0,15000.0,7.0,15.0,8.0,1.0,1044.0,11.0,5.0,3.0,5.0,10.0,1.0,0.0,0.0,63.0,32.95,8.0,3582.0,12.0,55.0,889.0,9.69,9.0,357.0,8.2,2.26,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,39.0804597701,102.0,464.0,566.0,211.0,1.0
11185.0,11000.0,0.0,0.0,6.0,1.0,1529.0,1.0,25.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,25.0,3.0,5312.0,6.0,33.0,1403.0,10.62,12.0,766.0,7.43,1.02,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,0.0,17.0,14.0,31.0,2.0,0.0
12665.0,3000.0,0.0,25.0,0.0,1.0,423.0,1.0,49.0,7.0,3.0,3.0,1.0,1.0,344.0,14.0,39.89,7.0,777.0,9.0,38.0,376.0,9.05,7.0,253.0,7.76,4.22,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27.536231884099998,226.0,120.0,346.0,45.0,1.0
15267.0,15000.0,5.0,20.0,13.0,1.0,1224.0,1.0,7.0,1.0,2.0,10.0,0.0,1.0,178.0,18.0,23.2,9.0,6298.0,8.0,42.0,1042.0,8.22,11.0,321.0,8.11,1.02,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,24.0,24.0,58.0,82.0,15.0,1.0
103347.0,6000.0,11.0,22.0,23.0,1.0,2682.0,0.0,17.0,2.0,4.0,3.0,1.0,1.0,2241.0,160.0,19.99,3.0,3994.0,8.0,22.0,2548.0,12.59,10.0,296.0,12.96,17.22,1351.0,991.0,16.0,118.0,112.0,30.9401709402,333.0,3071.0,3404.0,50.0,1.0
56016.0,38000.0,0.0,16.0,1.0,1.0,922.0,0.0,26.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,3.99,8.0,3344.0,6.0,50.0,876.0,9.93,15.0,596.0,12.36,1.47,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,29.2682926829,303.0,420.0,723.0,50.0,1.0
56016.0,38000.0,0.0,16.0,1.0,1.0,922.0,0.0,26.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,3.99,7.0,3680.0,11.0,95.0,876.0,9.93,15.0,596.0,12.36,1.47,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,29.2682926829,303.0,420.0,723.0,50.0,1.0
80943.0,10000.0,3.0,9.0,6.0,1.0,809.0,7.0,9.0,3.0,4.0,0.0,1.0,1.0,228.0,0.0,24.99,5.0,2029.0,8.0,148.0,713.0,15.09,6.0,214.0,15.34,8.09,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,23.529411764699997,292.0,593.0,885.0,36.0,1.0
142413.0,43000.0,3.0,22.0,17.0,1.0,1670.0,2.0,23.0,1.0,3.0,10.0,0.0,1.0,2876.0,30.0,459.99,2.0,1649.0,7.0,23.0,1550.0,12.18,8.0,317.0,11.53,3.31,1742.0,1354.0,130.0,2572.0,1018.0,25.5813953488,237.0,270.0,507.0,41.0,0.0
280033.0,50000.0,6.0,35.0,29.0,1.0,2661.0,1.0,19.0,1.0,3.0,0.0,1.0,1.0,1349.0,45.0,295.0,9.0,6129.0,14.0,52.0,2473.0,9.69,14.0,600.0,8.92,5.6,5910.0,1655.0,125.0,1298.0,855.0,36.1313868613,509.0,866.0,1375.0,194.0,1.0
62745.0,50000.0,1.0,44.0,24.0,1.0,1376.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,4.0,39.95,1.0,345.0,12.0,25.0,1253.0,13.7,35.0,1683.0,12.94,1.25,4329.0,748.0,133.0,4034.0,1342.0,30.555555555599998,292.0,662.0,954.0,75.0,1.0
5413.0,5000.0,0.0,12.0,8.0,2.0,308.0,2.0,137.0,14.0,3.0,5.0,0.0,1.0,129.0,11.0,16.99,3.0,1349.0,10.0,71.0,194.0,10.03,9.0,259.0,11.03,1.08,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,29.0322580645,34.0,146.0,180.0,14.0,0.0
542732.0,50000.0,9.0,35.0,22.0,2.0,666.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,124.0,29.15,7.0,6429.0,7.0,13.0,447.0,11.24,8.0,334.0,10.5,10.85,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,31.5714285714,1109.0,3477.0,4586.0,75.0,1.0
136284.0,50000.0,3.0,37.0,25.0,1.0,1083.0,1.0,129.0,6.0,4.0,0.0,1.0,1.0,775.0,142.0,35.02,5.0,4480.0,12.0,33.0,836.0,13.69,11.0,454.0,9.63,2.73,4039.0,5001.0,83.0,4723.0,2485.0,31.33640553,176.0,1702.0,1878.0,58.0,1.0
18856.0,10000.0,4.0,18.0,53.0,1.0,1585.0,50.0,10.0,3.0,9.0,3.0,1.0,0.0,0.0,31.0,21.98,7.0,2893.0,8.0,33.0,1369.0,10.79,20.0,1159.0,5.97,1.89,3728.0,2497.0,80.0,1816.0,6154.0,26.470588235300003,36.0,614.0,650.0,62.0,1.0
14405.0,10000.0,0.0,2.0,0.0,1.0,281.0,1.0,14.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,8.99,6.0,3139.0,8.0,18.0,232.0,13.4,9.0,190.0,9.52,1.44,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,0.0,126.0,112.0,238.0,22.0,1.0
10629.0,10000.0,0.0,20.0,9.0,1.0,377.0,0.0,5.0,1.0,4.0,0.0,1.0,1.0,416.0,18.0,29.95,9.0,3902.0,7.0,35.0,258.0,7.64,11.0,226.0,6.55,1.06,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,37.2549019608,68.0,189.0,257.0,45.0,0.0
132317.0,29000.0,2.0,18.0,6.0,1.0,837.0,0.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,39.0,29.95,3.0,2407.0,8.0,21.0,786.0,10.03,13.0,283.0,10.46,4.56,1220.0,3.0,93.0,547.0,42.0,36.226415094299995,439.0,2216.0,2655.0,16.0,1.0
21091.0,7777.0,1.0,14.0,31.0,1.0,582.0,6.0,14.0,1.0,5.0,10.0,1.0,0.0,0.0,20.0,49.95,9.0,2419.0,9.0,32.0,345.0,10.26,10.0,333.0,10.28,2.71,1512.0,1149.0,120.0,1535.0,1435.0,24.0,195.0,131.0,326.0,6.0,1.0
19504.0,12000.0,9.0,17.0,16.0,1.0,1028.0,2.0,5.0,2.0,3.0,3.0,1.0,0.0,0.0,54.0,19.99,8.0,4430.0,9.0,58.0,902.0,12.17,14.0,656.0,12.04,1.63,19773.0,1283.0,47.0,610.0,763.0,31.818181818200003,28.0,217.0,245.0,736.0,0.0
67427.0,13000.0,2.0,10.0,26.0,1.0,1195.0,1.0,25.0,1.0,4.0,10.0,1.0,1.0,1175.0,2.0,3.99,7.0,3053.0,9.0,40.0,1035.0,13.4,13.0,282.0,11.25,5.19,1762.0,1347.0,63.0,10695.0,8707.0,27.0833333333,188.0,2187.0,2375.0,5.0,1.0
105042.0,20000.0,6.0,27.0,0.0,0.0,462.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,34.0,12.99,1.0,507.0,11.0,34.0,439.0,25.56,7.0,233.0,11.62,5.25,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27.179487179499997,1015.0,480.0,1495.0,340.0,1.0
12292.0,1600.0,0.0,16.0,24.0,1.0,1213.0,7.0,13.0,2.0,1.0,0.0,1.0,1.0,416.0,20.0,30.0,3.0,2394.0,5.0,28.0,978.0,11.83,9.0,153.0,14.37,7.68,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,26.785714285700003,88.0,414.0,502.0,8.0,0.0
71281.0,30000.0,9.0,18.0,33.0,1.0,1444.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,17.0,74.96,7.0,2177.0,6.0,78.0,1235.0,13.75,7.0,212.0,9.94,2.38,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,31.6062176166,116.0,744.0,860.0,4.0,0.0
458071.0,25000.0,9.0,41.0,26.0,1.0,722.0,1.0,27.0,2.0,4.0,3.0,1.0,1.0,1106.0,416.0,31.5,6.0,3139.0,9.0,29.0,475.0,7.36,14.0,560.0,10.14,18.32,4517.0,614.0,85.0,2366.0,28400.0,31.7699115044,4552.0,6065.0,10617.0,12.0,1.0
81329.0,20000.0,7.0,36.0,12.0,1.0,1419.0,182.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0,44.0,19.99,4.0,1428.0,5.0,35.0,1102.0,9.7,10.0,241.0,7.44,4.07,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,29.8507462687,942.0,2795.0,3737.0,9.0,0.0
145230.0,25000.0,15.0,28.0,49.0,1.0,2133.0,74.0,16.0,3.0,3.0,1.0,1.0,1.0,713.0,78.0,43.45,9.0,5251.0,20.0,143.0,1774.0,10.5,12.0,444.0,8.81,5.81,2532.0,1999.0,88.0,2326.0,3373.0,33.2558139535,225.0,788.0,1013.0,45.0,0.0
44109.0,10000.0,3.0,12.0,8.0,1.0,310.0,0.0,20.0,1.0,1.0,3.0,1.0,1.0,1254.0,10.0,19.99,8.0,629.0,3.0,61.0,18.0,11.77,15.0,453.0,9.91,4.41,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,17.6470588235,393.0,710.0,1103.0,137.0,1.0
136053.0,25000.0,9.0,38.0,40.0,4.0,1012.0,0.0,15.0,2.0,3.0,1.0,1.0,0.0,0.0,147.0,99.99,9.0,4060.0,9.0,48.0,886.0,9.57,11.0,274.0,7.64,5.44,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27.3946360153,195.0,1192.0,1387.0,204.0,0.0
54467.0,25000.0,5.0,47.0,22.0,3.0,2278.0,0.0,25.0,3.0,3.0,3.0,1.0,0.0,0.0,73.0,25.0,5.0,1550.0,5.0,9.0,2066.0,10.14,9.0,262.0,10.77,2.18,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,30.8755760369,231.0,1639.0,1870.0,56.0,1.0
13187.0,10000.0,0.0,8.0,0.0,1.0,1482.0,0.0,8.0,1.0,2.0,3.0,0.0,1.0,4998.0,0.0,7.99,3.0,1125.0,8.0,11.0,1434.0,13.69,7.0,344.0,14.72,1.32,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,25.0,95.0,137.0,232.0,12.0,1.0
41209.0,20000.0,1.0,17.0,9.0,1.0,567.0,4.0,49.0,2.0,3.0,0.0,0.0,1.0,654.0,20.0,9.95,7.0,106.0,7.0,37.0,521.0,11.37,6.0,209.0,8.75,2.06,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,24.657534246599997,347.0,319.0,666.0,104.0,1.0
6689.0,6000.0,0.0,10.0,13.0,1.0,1553.0,0.0,18.0,13.0,3.0,3.0,1.0,1.0,2062.0,0.0,8.99,9.0,1081.0,10.0,48.0,1416.0,11.66,17.0,644.0,10.72,1.11,3281.0,856.0,236.0,8786.0,2232.0,100.0,43.0,232.0,275.0,2.0,1.0
6256.0,1.0,0.0,13.0,7.0,1.0,788.0,21.0,11.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.99,9.0,3528.0,13.0,35.0,698.0,10.73,2.0,66.0,13.05,6256.0,994.0,1651.0,13.0,440.0,83.0,100.0,41.0,67.0,108.0,104.0,1.0
107662.0,10000.0,0.0,15.0,15.0,1.0,772.0,0.0,9.0,2.0,3.0,3.0,1.0,1.0,729.0,1.0,24.99,6.0,20.0,12.0,21.0,666.0,10.15,74.0,3926.0,11.02,10.77,1786.0,465.0,12.0,611.0,456.0,32.8395061728,737.0,1412.0,2149.0,74.0,1.0
24398.0,20000.0,4.0,6.0,13.0,1.0,962.0,1.0,33.0,3.0,1.0,1.0,1.0,0.0,0.0,38.0,48.51,8.0,5299.0,16.0,11.0,810.0,12.35,11.0,446.0,9.74,1.22,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,35.8974358974,28.0,289.0,317.0,5.0,0.0
72256.0,10000.0,0.0,17.0,64.0,1.0,1494.0,0.0,10.0,3.0,9.0,0.0,1.0,0.0,0.0,68.0,12.0,7.0,3225.0,8.0,9.0,1151.0,10.32,16.0,457.0,2.46,7.23,3728.0,2497.0,80.0,1816.0,6154.0,34.375,73.0,1916.0,1989.0,40.0,1.0
108667.0,80000.0,0.0,18.0,15.0,1.0,667.0,2.0,3.0,2.0,1.0,10.0,1.0,1.0,358.0,70.0,29.99,6.0,3634.0,9.0,46.0,486.0,12.07,15.0,483.0,9.99,1.36,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,33.1444759207,237.0,2414.0,2651.0,43.0,1.0
11185.0,11000.0,0.0,0.0,6.0,1.0,1529.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,16.08,5.0,6554.0,8.0,91.0,1403.0,10.62,12.0,766.0,7.43,1.02,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,0.0,17.0,14.0,31.0,9.0,1.0
30074.0,20000.0,0.0,36.0,19.0,1.0,1810.0,2.0,9.0,1.0,4.0,10.0,0.0,1.0,685.0,2.0,14.99,7.0,2342.0,10.0,56.0,1568.0,12.71,12.0,469.0,12.01,1.5,155.0,132.0,31.0,238.0,41.0,16.6666666667,143.0,216.0,359.0,22.0,1.0
57754.0,50000.0,22.0,17.0,16.0,2.0,1469.0,5.0,6.0,2.0,3.0,3.0,1.0,1.0,222.0,17.0,32.8,5.0,3369.0,8.0,42.0,1264.0,10.15,9.0,259.0,8.81,1.16,67.0,151.0,6.0,294.0,52.0,40.0,103.0,85.0,188.0,7.0,0.0
25938.0,16000.0,0.0,0.0,3.0,1.0,606.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,195.66,4.0,1723.0,8.0,39.0,541.0,13.65,10.0,145.0,13.5,1.62,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,0.0,62.0,150.0,212.0,5.0,1.0
37184.0,7000.0,3.0,13.0,9.0,6.0,1646.0,8.0,27.0,5.0,3.0,3.0,1.0,1.0,566.0,34.0,20.0,9.0,4644.0,7.0,33.0,1391.0,12.46,4.0,91.0,9.89,5.31,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,37.603305785100005,172.0,982.0,1154.0,1.0,1.0
41209.0,20000.0,1.0,17.0,9.0,1.0,567.0,4.0,49.0,2.0,3.0,3.0,0.0,1.0,654.0,20.0,59.9,9.0,3821.0,9.0,25.0,521.0,11.37,6.0,209.0,8.75,2.06,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,24.657534246599997,347.0,319.0,666.0,29.0,1.0
30910.0,30000.0,0.0,8.0,3.0,1.0,718.0,0.0,7.0,2.0,1.0,3.0,0.0,1.0,1938.0,0.0,2.99,9.0,3525.0,12.0,31.0,578.0,9.46,15.0,979.0,9.97,1.03,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,12.5,202.0,401.0,603.0,29.0,1.0
6689.0,6000.0,0.0,10.0,13.0,1.0,1553.0,0.0,18.0,13.0,3.0,10.0,1.0,1.0,2062.0,0.0,13.48,6.0,1081.0,10.0,46.0,1416.0,11.66,17.0,644.0,10.72,1.11,3281.0,856.0,236.0,8786.0,2232.0,100.0,43.0,232.0,275.0,2.0,1.0
22362.0,20000.0,5.0,16.0,2.0,1.0,590.0,1.0,19.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,8.99,7.0,737.0,8.0,14.0,545.0,11.13,8.0,410.0,14.0,1.12,7125.0,248.0,143.0,1319.0,110.0,26.8292682927,329.0,368.0,697.0,50.0,1.0
108667.0,80000.0,0.0,18.0,15.0,1.0,667.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,358.0,70.0,29.99,6.0,3634.0,9.0,46.0,486.0,12.07,15.0,483.0,9.99,1.36,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,33.1444759207,237.0,2414.0,2651.0,43.0,1.0
1368177.0,200000.0,4.0,66.0,36.0,2.0,2842.0,220.0,2.0,1.0,2.0,5.0,1.0,1.0,868.0,263.0,149.0,5.0,3717.0,9.0,44.0,2411.0,10.95,6.0,472.0,9.56,6.84,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,34.422403734,698.0,659.0,1357.0,5.0,0.0
42122.0,12000.0,4.0,25.0,11.0,1.0,591.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,106.0,5.0,14.3,4.0,2539.0,7.0,31.0,479.0,13.98,9.0,599.0,10.9,3.51,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,29.5454545455,62.0,189.0,251.0,12.0,1.0
14209.0,10000.0,0.0,27.0,32.0,0.0,447.0,0.0,32.0,15.0,1.0,10.0,1.0,0.0,0.0,23.0,13.0,2.0,2921.0,8.0,22.0,394.0,8.4,25.0,307.0,7.97,1.42,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,35.4545454545,5.0,310.0,315.0,11.0,1.0
193376.0,60000.0,10.0,46.0,20.0,2.0,2387.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1215.0,104.0,9.95,5.0,2335.0,7.0,32.0,2240.0,11.2,14.0,348.0,9.91,3.22,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,30.831099195700002,489.0,1691.0,2180.0,2.0,1.0
146313.0,79000.0,0.0,13.0,24.0,1.0,3329.0,1.0,22.0,3.0,3.0,3.0,1.0,1.0,139.0,24.0,8.99,6.0,0.0,8.0,48.0,3137.0,13.58,13.0,697.0,14.33,1.85,35858.0,7257.0,943.0,15258.0,4272.0,33.3333333333,410.0,1341.0,1751.0,3.0,1.0
6256.0,1.0,0.0,13.0,7.0,1.0,788.0,21.0,11.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.99,7.0,1420.0,5.0,166.0,698.0,10.73,2.0,66.0,13.05,6256.0,994.0,1651.0,13.0,440.0,83.0,100.0,41.0,67.0,108.0,3.0,1.0
